type,speaker,start,end,text,word,word_position,confidence,overlap_duration
word,SPEAKER_00,120.92,120.92,"Yeah, I mean playing that world but I think he'll improve and social has come back and he can play in rap",mean,2,0.45630618929862976,3.814
word,SPEAKER_00,120.92,121.12,"Yeah, I mean playing that world but I think he'll improve and social has come back and he can play in rap",playing,3,0.516674816608429,3.814
word,SPEAKER_00,121.12,121.3,"Yeah, I mean playing that world but I think he'll improve and social has come back and he can play in rap",that,4,0.9763318300247192,3.814
word,SPEAKER_00,121.3,121.44,"Yeah, I mean playing that world but I think he'll improve and social has come back and he can play in rap",world,5,0.6510230302810669,3.814
word,SPEAKER_00,121.44,121.6,"Yeah, I mean playing that world but I think he'll improve and social has come back and he can play in rap",but,6,0.43635326623916626,3.814
word,SPEAKER_00,121.6,121.62,"Yeah, I mean playing that world but I think he'll improve and social has come back and he can play in rap",I,7,0.9690491557121277,3.814
word,SPEAKER_00,121.62,121.8,"Yeah, I mean playing that world but I think he'll improve and social has come back and he can play in rap",think,8,0.8042967915534973,3.814
word,SPEAKER_00,121.8,122.06,"Yeah, I mean playing that world but I think he'll improve and social has come back and he can play in rap",he'll,9,0.8558980226516724,3.814
word,SPEAKER_00,122.06,122.34,"Yeah, I mean playing that world but I think he'll improve and social has come back and he can play in rap",improve,10,0.9938475489616394,3.814
word,SPEAKER_00,122.34,123.08,"Yeah, I mean playing that world but I think he'll improve and social has come back and he can play in rap",and,11,0.9553689956665039,3.814
word,SPEAKER_00,123.08,123.58,"Yeah, I mean playing that world but I think he'll improve and social has come back and he can play in rap",social,12,0.353392630815506,3.814
word,SPEAKER_00,123.58,123.82,"Yeah, I mean playing that world but I think he'll improve and social has come back and he can play in rap",has,13,0.42821186780929565,3.814
word,SPEAKER_00,123.82,124.02,"Yeah, I mean playing that world but I think he'll improve and social has come back and he can play in rap",come,14,0.9935245513916016,3.814
word,SPEAKER_00,124.02,124.86,"Yeah, I mean playing that world but I think he'll improve and social has come back and he can play in rap",back,15,0.9965264201164246,3.814
word,SPEAKER_00,124.86,125.24,"Yeah, I mean playing that world but I think he'll improve and social has come back and he can play in rap",and,16,0.5423685312271118,3.814
word,SPEAKER_00,125.24,125.36,"Yeah, I mean playing that world but I think he'll improve and social has come back and he can play in rap",he,17,0.9804434180259705,3.814
word,SPEAKER_00,125.36,125.5,"Yeah, I mean playing that world but I think he'll improve and social has come back and he can play in rap",can,18,0.20279090106487274,3.814
word,SPEAKER_00,125.5,125.88,"Yeah, I mean playing that world but I think he'll improve and social has come back and he can play in rap",play,19,0.9463868141174316,3.814
word,SPEAKER_00,125.88,126.08,"Yeah, I mean playing that world but I think he'll improve and social has come back and he can play in rap",in,20,0.814265251159668,3.814
word,SPEAKER_00,126.08,126.22,"Yeah, I mean playing that world but I think he'll improve and social has come back and he can play in rap",rap,21,0.12584660947322845,3.814
segment,SPEAKER_00,126.22,128.2,Meadow or Syracur so I think that,,,-0.4866753114121301,1.858
word,SPEAKER_00,126.22,126.5,Meadow or Syracur so I think that,Meadow,0,0.07633190462365746,1.858
word,SPEAKER_00,126.5,126.78,Meadow or Syracur so I think that,or,1,0.9396823048591614,1.858
word,SPEAKER_00,126.78,127.0,Meadow or Syracur so I think that,Syracur,2,0.4638466586669286,1.858
word,SPEAKER_00,127.0,127.48,Meadow or Syracur so I think that,so,3,0.5216889977455139,1.858
word,SPEAKER_00,127.48,127.8,Meadow or Syracur so I think that,I,4,0.8300527930259705,1.858
word,SPEAKER_00,127.8,127.96,Meadow or Syracur so I think that,think,5,0.9940890073776245,1.858
word,SPEAKER_00,127.96,128.2,Meadow or Syracur so I think that,that,6,0.9243772625923157,1.858
segment,SPEAKER_00,130.28,133.68,"Yeah, and so now then John O'Shea and Gary Neville",,,-0.4866753114121301,2.903
word,SPEAKER_00,130.28,130.76,"Yeah, and so now then John O'Shea and Gary Neville","Yeah,",0,0.7002477645874023,2.903
word,SPEAKER_00,131.22,131.24,"Yeah, and so now then John O'Shea and Gary Neville",and,1,0.30646637082099915,2.903
word,SPEAKER_00,131.24,131.38,"Yeah, and so now then John O'Shea and Gary Neville",so,2,0.6566547155380249,2.903
word,SPEAKER_00,131.38,131.6,"Yeah, and so now then John O'Shea and Gary Neville",now,3,0.25044313073158264,2.903
word,SPEAKER_00,131.6,132.14,"Yeah, and so now then John O'Shea and Gary Neville",then,4,0.5678520202636719,2.903
word,SPEAKER_00,132.14,132.32,"Yeah, and so now then John O'Shea and Gary Neville",John,5,0.34950777888298035,2.903
word,SPEAKER_00,132.32,132.72,"Yeah, and so now then John O'Shea and Gary Neville",O'Shea,6,0.4802340269088745,2.903
word,SPEAKER_00,132.72,132.94,"Yeah, and so now then John O'Shea and Gary Neville",and,7,0.9698824286460876,2.903
word,SPEAKER_00,132.94,133.1,"Yeah, and so now then John O'Shea and Gary Neville",Gary,8,0.7465962767601013,2.903
word,SPEAKER_00,133.1,133.68,"Yeah, and so now then John O'Shea and Gary Neville",Neville,9,0.7614283263683319,2.903
segment,SPEAKER_01,133.68,137.0,"Yeah, he should have a really good defense",,,-0.579907584436161,1.755
word,SPEAKER_01,133.68,134.38,"Yeah, he should have a really good defense","Yeah,",0,0.07035830616950989,1.755
word,SPEAKER_01,134.38,135.48,"Yeah, he should have a really good defense",he,1,0.18859703838825226,1.755
word,SPEAKER_01,135.48,135.64,"Yeah, he should have a really good defense",should,2,0.9812273979187012,1.755
word,SPEAKER_01,135.64,135.88,"Yeah, he should have a really good defense",have,3,0.97054523229599,1.755
word,SPEAKER_01,135.88,136.06,"Yeah, he should have a really good defense",a,4,0.9631298780441284,1.755
word,SPEAKER_01,136.06,136.16,"Yeah, he should have a really good defense",really,5,0.9159443974494934,1.755
word,SPEAKER_01,136.16,136.44,"Yeah, he should have a really good defense",good,6,0.9960606694221497,1.755
word,SPEAKER_01,136.44,137.0,"Yeah, he should have a really good defense",defense,7,0.5422688126564026,1.755
segment,SPEAKER_00,137.0,138.4,Mm-hmm,,,-0.579907584436161,0.478
word,SPEAKER_00,137.0,137.34,Mm-hmm,Mm,0,0.005477672442793846,0.478
word,SPEAKER_00,137.34,138.4,Mm-hmm,-hmm,1,0.7507620751857758,0.478
segment,SPEAKER_01,139.98,143.36,"Right, um, have you been anywhere exciting lately?",,,-0.579907584436161,2.457
word,SPEAKER_01,139.98,140.62,"Right, um, have you been anywhere exciting lately?","Right,",0,0.004602793604135513,2.457
word,SPEAKER_01,142.02,142.06,"Right, um, have you been anywhere exciting lately?","um,",1,0.34825173020362854,2.457
word,SPEAKER_01,142.06,142.08,"Right, um, have you been anywhere exciting lately?",have,2,0.3185913860797882,2.457
word,SPEAKER_01,142.08,142.22,"Right, um, have you been anywhere exciting lately?",you,3,0.9199946522712708,2.457
word,SPEAKER_01,142.22,142.36,"Right, um, have you been anywhere exciting lately?",been,4,0.9729484915733337,2.457
word,SPEAKER_01,142.36,142.68,"Right, um, have you been anywhere exciting lately?",anywhere,5,0.9209443926811218,2.457
word,SPEAKER_01,142.68,143.04,"Right, um, have you been anywhere exciting lately?",exciting,6,0.8122918009757996,2.457
word,SPEAKER_01,143.04,143.36,"Right, um, have you been anywhere exciting lately?",lately?,7,0.9827055931091309,2.457
segment,SPEAKER_01,144.56,146.04,Must have been,,,-0.579907584436161,0.236
word,SPEAKER_01,144.56,145.2,Must have been,Must,0,0.9171215295791626,0.236
word,SPEAKER_01,145.2,145.38,Must have been,have,1,0.5941615700721741,0.236
word,SPEAKER_01,145.38,146.04,Must have been,been,2,0.9956856966018677,0.236
segment,SPEAKER_00,146.04,147.56,Under the matches,,,-0.579907584436161,1.257
word,SPEAKER_00,146.04,146.66,Under the matches,Under,0,0.005793769843876362,1.257
word,SPEAKER_00,146.66,146.84,Under the matches,the,1,0.9901580214500427,1.257
word,SPEAKER_00,146.84,147.56,Under the matches,matches,2,0.8325737714767456,1.257
segment,SPEAKER_01,148.36,150.92,You're getting top them as excited,,,-0.579907584436161,1.434
word,SPEAKER_01,148.36,149.0,You're getting top them as excited,You're,0,0.4780315235257149,1.434
word,SPEAKER_01,149.0,149.64,You're getting top them as excited,getting,1,0.055046651512384415,1.434
word,SPEAKER_01,149.64,149.82,You're getting top them as excited,top,2,0.23605698347091675,1.434
word,SPEAKER_01,149.82,149.96,You're getting top them as excited,them,3,0.3715294301509857,1.434
word,SPEAKER_01,149.96,150.1,You're getting top them as excited,as,4,0.7414463758468628,1.434
word,SPEAKER_01,150.1,150.92,You're getting top them as excited,excited,5,0.9147380590438843,1.434
segment,SPEAKER_00,150.92,154.92,"Well, sometimes they're a bit boring, but sometimes they can't be exciting",,,-0.579907584436161,3.729
word,SPEAKER_00,150.92,151.56,"Well, sometimes they're a bit boring, but sometimes they can't be exciting","Well,",0,0.4737192988395691,3.729
word,SPEAKER_00,152.3,152.34,"Well, sometimes they're a bit boring, but sometimes they can't be exciting",sometimes,1,0.97661954164505,3.729
word,SPEAKER_00,152.34,152.66,"Well, sometimes they're a bit boring, but sometimes they can't be exciting",they're,2,0.6734089255332947,3.729
word,SPEAKER_00,152.66,152.82,"Well, sometimes they're a bit boring, but sometimes they can't be exciting",a,3,0.9699679613113403,3.729
word,SPEAKER_00,152.82,152.82,"Well, sometimes they're a bit boring, but sometimes they can't be exciting",bit,4,0.9931572079658508,3.729
word,SPEAKER_00,152.82,153.06,"Well, sometimes they're a bit boring, but sometimes they can't be exciting","boring,",5,0.9092977046966553,3.729
word,SPEAKER_00,153.26,153.26,"Well, sometimes they're a bit boring, but sometimes they can't be exciting",but,6,0.999505877494812,3.729
word,SPEAKER_00,153.26,153.72,"Well, sometimes they're a bit boring, but sometimes they can't be exciting",sometimes,7,0.9969182014465332,3.729
word,SPEAKER_00,153.72,154.04,"Well, sometimes they're a bit boring, but sometimes they can't be exciting",they,8,0.9749943017959595,3.729
word,SPEAKER_00,154.04,154.38,"Well, sometimes they're a bit boring, but sometimes they can't be exciting",can't,9,0.7681857943534851,3.729
word,SPEAKER_00,154.38,154.44,"Well, sometimes they're a bit boring, but sometimes they can't be exciting",be,10,0.8716696500778198,3.729
word,SPEAKER_00,154.44,154.92,"Well, sometimes they're a bit boring, but sometimes they can't be exciting",exciting,11,0.948363184928894,3.729
segment,SPEAKER_00,154.92,160.52,"Oh, yeah, freeing your lap and then they lost it. Yeah, that was incredible",,,-0.579907584436161,2.514
word,SPEAKER_00,154.92,155.7,"Oh, yeah, freeing your lap and then they lost it. Yeah, that was incredible","Oh,",0,0.2691291272640228,2.514
word,SPEAKER_00,157.38,157.38,"Oh, yeah, freeing your lap and then they lost it. Yeah, that was incredible","yeah,",1,0.948839008808136,2.514
word,SPEAKER_00,157.38,158.1,"Oh, yeah, freeing your lap and then they lost it. Yeah, that was incredible",freeing,2,0.19478333741426468,2.514
word,SPEAKER_00,158.1,158.18,"Oh, yeah, freeing your lap and then they lost it. Yeah, that was incredible",your,3,0.5042164921760559,2.514
word,SPEAKER_00,158.18,158.34,"Oh, yeah, freeing your lap and then they lost it. Yeah, that was incredible",lap,4,0.410501629114151,2.514
word,SPEAKER_00,158.34,158.42,"Oh, yeah, freeing your lap and then they lost it. Yeah, that was incredible",and,5,0.720549464225769,2.514
word,SPEAKER_00,158.42,158.58,"Oh, yeah, freeing your lap and then they lost it. Yeah, that was incredible",then,6,0.7175963521003723,2.514
word,SPEAKER_00,158.58,158.66,"Oh, yeah, freeing your lap and then they lost it. Yeah, that was incredible",they,7,0.9837659597396851,2.514
word,SPEAKER_00,158.66,158.86,"Oh, yeah, freeing your lap and then they lost it. Yeah, that was incredible",lost,8,0.9609116911888123,2.514
word,SPEAKER_00,158.86,159.42,"Oh, yeah, freeing your lap and then they lost it. Yeah, that was incredible",it.,9,0.9942710399627686,2.514
word,SPEAKER_00,159.42,159.66,"Oh, yeah, freeing your lap and then they lost it. Yeah, that was incredible","Yeah,",10,0.963848888874054,2.514
word,SPEAKER_00,159.66,159.78,"Oh, yeah, freeing your lap and then they lost it. Yeah, that was incredible",that,11,0.655135989189148,2.514
word,SPEAKER_00,159.78,159.92,"Oh, yeah, freeing your lap and then they lost it. Yeah, that was incredible",was,12,0.951151430606842,2.514
word,SPEAKER_00,159.92,160.52,"Oh, yeah, freeing your lap and then they lost it. Yeah, that was incredible",incredible,13,0.9863744974136353,2.514
segment,SPEAKER_01,161.12,162.66,So you're at that game,,,-0.579907584436161,1.249
word,SPEAKER_01,161.12,161.48,So you're at that game,So,0,0.5899405479431152,1.249
word,SPEAKER_01,161.48,161.86,So you're at that game,you're,1,0.8045379221439362,1.249
word,SPEAKER_01,161.86,162.02,So you're at that game,at,2,0.8730674982070923,1.249
word,SPEAKER_01,162.02,162.2,So you're at that game,that,3,0.39457735419273376,1.249
word,SPEAKER_01,162.2,162.66,So you're at that game,game,4,0.9780821800231934,1.249
segment,SPEAKER_01,164.84,166.28,I think that bad,,,-0.5100522939260904,0.857
word,SPEAKER_01,164.84,165.54,I think that bad,I,0,0.06936389207839966,0.857
word,SPEAKER_01,165.54,165.68,I think that bad,think,1,0.14646124839782715,0.857
word,SPEAKER_01,165.68,165.82,I think that bad,that,2,0.4721127152442932,0.857
word,SPEAKER_01,165.82,166.28,I think that bad,bad,3,0.2024599313735962,0.857
segment,SPEAKER_00,167.12,173.02,"Sometimes they can play well, but sometimes they just don't seem to work all together",,,-0.5100522939260904,5.704
word,SPEAKER_00,167.12,167.64,"Sometimes they can play well, but sometimes they just don't seem to work all together",Sometimes,0,0.0004247011966072023,5.704
word,SPEAKER_00,167.64,168.0,"Sometimes they can play well, but sometimes they just don't seem to work all together",they,1,0.9676889181137085,5.704
word,SPEAKER_00,168.0,168.12,"Sometimes they can play well, but sometimes they just don't seem to work all together",can,2,0.8303812146186829,5.704
word,SPEAKER_00,168.12,168.34,"Sometimes they can play well, but sometimes they just don't seem to work all together",play,3,0.9912521243095398,5.704
word,SPEAKER_00,168.34,168.6,"Sometimes they can play well, but sometimes they just don't seem to work all together","well,",4,0.9769655466079712,5.704
word,SPEAKER_00,168.76,168.76,"Sometimes they can play well, but sometimes they just don't seem to work all together",but,5,0.977501630783081,5.704
word,SPEAKER_00,168.76,169.26,"Sometimes they can play well, but sometimes they just don't seem to work all together",sometimes,6,0.9875831007957458,5.704
word,SPEAKER_00,169.26,170.04,"Sometimes they can play well, but sometimes they just don't seem to work all together",they,7,0.9546011090278625,5.704
word,SPEAKER_00,170.04,170.82,"Sometimes they can play well, but sometimes they just don't seem to work all together",just,8,0.915044903755188,5.704
word,SPEAKER_00,170.82,171.34,"Sometimes they can play well, but sometimes they just don't seem to work all together",don't,9,0.8511607646942139,5.704
word,SPEAKER_00,171.34,171.68,"Sometimes they can play well, but sometimes they just don't seem to work all together",seem,10,0.24980822205543518,5.704
word,SPEAKER_00,171.68,172.02,"Sometimes they can play well, but sometimes they just don't seem to work all together",to,11,0.9797159433364868,5.704
word,SPEAKER_00,172.02,172.28,"Sometimes they can play well, but sometimes they just don't seem to work all together",work,12,0.9658270478248596,5.704
word,SPEAKER_00,172.28,172.5,"Sometimes they can play well, but sometimes they just don't seem to work all together",all,13,0.7841621041297913,5.704
word,SPEAKER_00,172.5,173.02,"Sometimes they can play well, but sometimes they just don't seem to work all together",together,14,0.9985756874084473,5.704
segment,SPEAKER_01,176.46,179.36,What about Christmas? What do you get for Christmas? Christmas?,,,-0.5100522939260904,1.855
word,SPEAKER_01,176.46,176.98,What about Christmas? What do you get for Christmas? Christmas?,What,0,0.08462657779455185,1.855
word,SPEAKER_01,176.98,177.16,What about Christmas? What do you get for Christmas? Christmas?,about,1,0.9814167022705078,1.855
word,SPEAKER_01,177.16,177.42,What about Christmas? What do you get for Christmas? Christmas?,Christmas?,2,0.953201174736023,1.855
word,SPEAKER_01,177.66,177.66,What about Christmas? What do you get for Christmas? Christmas?,What,3,0.629539430141449,1.855
word,SPEAKER_01,177.66,177.7,What about Christmas? What do you get for Christmas? Christmas?,do,4,0.8683757781982422,1.855
word,SPEAKER_01,177.7,177.82,What about Christmas? What do you get for Christmas? Christmas?,you,5,0.9857805371284485,1.855
word,SPEAKER_01,177.82,177.86,What about Christmas? What do you get for Christmas? Christmas?,get,6,0.9926204681396484,1.855
word,SPEAKER_01,177.86,177.96,What about Christmas? What do you get for Christmas? Christmas?,for,7,0.9614332318305969,1.855
word,SPEAKER_01,177.96,178.38,What about Christmas? What do you get for Christmas? Christmas?,Christmas?,8,0.9931018352508545,1.855
word,SPEAKER_01,179.36,179.36,What about Christmas? What do you get for Christmas? Christmas?,Christmas?,9,0.9272201657295227,1.855
segment,SPEAKER_00,180.62,185.92,"DVD player yeah, and this stereo some clothes and I knew watch",,,-0.5100522939260904,5.3
word,SPEAKER_00,180.62,180.62,"DVD player yeah, and this stereo some clothes and I knew watch",DVD,0,0.02917754277586937,5.3
word,SPEAKER_00,180.62,181.34,"DVD player yeah, and this stereo some clothes and I knew watch",player,1,0.7021853923797607,5.3
word,SPEAKER_00,181.34,181.92,"DVD player yeah, and this stereo some clothes and I knew watch","yeah,",2,0.01565205119550228,5.3
word,SPEAKER_00,182.08,182.08,"DVD player yeah, and this stereo some clothes and I knew watch",and,3,0.1945953071117401,5.3
word,SPEAKER_00,182.08,182.18,"DVD player yeah, and this stereo some clothes and I knew watch",this,4,0.7226083278656006,5.3
word,SPEAKER_00,182.18,182.72,"DVD player yeah, and this stereo some clothes and I knew watch",stereo,5,0.3628165125846863,5.3
word,SPEAKER_00,182.72,183.48,"DVD player yeah, and this stereo some clothes and I knew watch",some,6,0.4261733591556549,5.3
word,SPEAKER_00,183.48,184.02,"DVD player yeah, and this stereo some clothes and I knew watch",clothes,7,0.5436791181564331,5.3
word,SPEAKER_00,184.02,184.78,"DVD player yeah, and this stereo some clothes and I knew watch",and,8,0.9266303181648254,5.3
word,SPEAKER_00,184.78,185.52,"DVD player yeah, and this stereo some clothes and I knew watch",I,9,0.8240494132041931,5.3
word,SPEAKER_00,185.52,185.66,"DVD player yeah, and this stereo some clothes and I knew watch",knew,10,0.6591373085975647,5.3
word,SPEAKER_00,185.66,185.92,"DVD player yeah, and this stereo some clothes and I knew watch",watch,11,0.48207908868789673,5.3
segment,SPEAKER_00,186.72,190.44,"Have you got any DVD? Yeah, I've got some rather than man the royal family",,,-0.5100522939260904,2.32
word,SPEAKER_00,186.72,187.24,"Have you got any DVD? Yeah, I've got some rather than man the royal family",Have,0,0.1597139835357666,2.32
word,SPEAKER_00,187.24,187.32,"Have you got any DVD? Yeah, I've got some rather than man the royal family",you,1,0.992712140083313,2.32
word,SPEAKER_00,187.32,187.38,"Have you got any DVD? Yeah, I've got some rather than man the royal family",got,2,0.9579198956489563,2.32
word,SPEAKER_00,187.38,187.52,"Have you got any DVD? Yeah, I've got some rather than man the royal family",any,3,0.7821028828620911,2.32
word,SPEAKER_00,187.52,187.8,"Have you got any DVD? Yeah, I've got some rather than man the royal family",DVD?,4,0.9623681306838989,2.32
word,SPEAKER_00,188.28,188.52,"Have you got any DVD? Yeah, I've got some rather than man the royal family","Yeah,",5,0.8282495737075806,2.32
word,SPEAKER_00,188.52,188.72,"Have you got any DVD? Yeah, I've got some rather than man the royal family",I've,6,0.7384403645992279,2.32
word,SPEAKER_00,188.72,188.82,"Have you got any DVD? Yeah, I've got some rather than man the royal family",got,7,0.9951910972595215,2.32
word,SPEAKER_00,188.82,188.96,"Have you got any DVD? Yeah, I've got some rather than man the royal family",some,8,0.08859291672706604,2.32
word,SPEAKER_00,188.96,189.16,"Have you got any DVD? Yeah, I've got some rather than man the royal family",rather,9,0.3893892168998718,2.32
word,SPEAKER_00,189.16,189.36,"Have you got any DVD? Yeah, I've got some rather than man the royal family",than,10,0.44504261016845703,2.32
word,SPEAKER_00,189.36,189.72,"Have you got any DVD? Yeah, I've got some rather than man the royal family",man,11,0.36746251583099365,2.32
word,SPEAKER_00,189.72,189.88,"Have you got any DVD? Yeah, I've got some rather than man the royal family",the,12,0.5671516060829163,2.32
word,SPEAKER_00,189.88,190.06,"Have you got any DVD? Yeah, I've got some rather than man the royal family",royal,13,0.4035051763057709,2.32
word,SPEAKER_00,190.06,190.44,"Have you got any DVD? Yeah, I've got some rather than man the royal family",family,14,0.9977973699569702,2.32
segment,SPEAKER_00,191.64,192.2,Um,,,-0.5140294996292695,0.56
word,SPEAKER_00,191.64,192.2,Um,Um,0,0.0062418594025075436,0.56
segment,SPEAKER_00,193.44,195.76,"Well, so I got",,,-0.5140294996292695,0.844
word,SPEAKER_00,193.44,194.0,"Well, so I got","Well,",0,0.1403791755437851,0.844
word,SPEAKER_00,194.16,194.2,"Well, so I got",so,1,0.4367839992046356,0.844
word,SPEAKER_00,194.2,194.28,"Well, so I got",I,2,0.5903929471969604,0.844
word,SPEAKER_00,194.28,195.76,"Well, so I got",got,3,0.7595182061195374,0.844
segment,SPEAKER_00,196.36,199.44,"Ocean 11. All right, yeah, and",,,-0.5140294996292695,0.911
word,SPEAKER_00,196.36,196.76,"Ocean 11. All right, yeah, and",Ocean,0,0.27176252007484436,0.911
word,SPEAKER_00,196.76,197.22,"Ocean 11. All right, yeah, and",11.,1,0.41441866755485535,0.911
word,SPEAKER_00,197.88,197.88,"Ocean 11. All right, yeah, and",All,2,0.19174061715602875,0.911
word,SPEAKER_00,197.88,198.1,"Ocean 11. All right, yeah, and","right,",3,0.9916049242019653,0.911
word,SPEAKER_00,198.16,198.58,"Ocean 11. All right, yeah, and","yeah,",4,0.8883100748062134,0.911
word,SPEAKER_00,198.9,199.44,"Ocean 11. All right, yeah, and",and,5,0.9796696901321411,0.911
segment,SPEAKER_00,200.3,203.96,"Terminate a three, but I haven't seen terminate a three yet",,,-0.5140294996292695,1.822
word,SPEAKER_00,200.3,200.86,"Terminate a three, but I haven't seen terminate a three yet",Terminate,0,0.4759717211127281,1.822
word,SPEAKER_00,200.86,201.08,"Terminate a three, but I haven't seen terminate a three yet",a,1,0.30862995982170105,1.822
word,SPEAKER_00,201.08,201.74,"Terminate a three, but I haven't seen terminate a three yet","three,",2,0.5500652194023132,1.822
word,SPEAKER_00,202.08,202.14,"Terminate a three, but I haven't seen terminate a three yet",but,3,0.9749360084533691,1.822
word,SPEAKER_00,202.14,202.4,"Terminate a three, but I haven't seen terminate a three yet",I,4,0.8835623264312744,1.822
word,SPEAKER_00,202.4,202.68,"Terminate a three, but I haven't seen terminate a three yet",haven't,5,0.9209425449371338,1.822
word,SPEAKER_00,202.68,202.92,"Terminate a three, but I haven't seen terminate a three yet",seen,6,0.7619674801826477,1.822
word,SPEAKER_00,202.92,203.28,"Terminate a three, but I haven't seen terminate a three yet",terminate,7,0.5124966762959957,1.822
word,SPEAKER_00,203.28,203.44,"Terminate a three, but I haven't seen terminate a three yet",a,8,0.7890567183494568,1.822
word,SPEAKER_00,203.44,203.5,"Terminate a three, but I haven't seen terminate a three yet",three,9,0.6445308327674866,1.822
word,SPEAKER_00,203.5,203.96,"Terminate a three, but I haven't seen terminate a three yet",yet,10,0.2633298337459564,1.822
segment,SPEAKER_01,203.96,205.24,Who's the notion to lemon?,,,-0.5140294996292695,0.984
word,SPEAKER_01,203.96,204.2,Who's the notion to lemon?,Who's,0,0.27191753376973793,0.984
word,SPEAKER_01,204.2,204.3,Who's the notion to lemon?,the,1,0.5790305733680725,0.984
word,SPEAKER_01,204.3,204.48,Who's the notion to lemon?,notion,2,0.31511297821998596,0.984
word,SPEAKER_01,204.48,204.7,Who's the notion to lemon?,to,3,0.8402515053749084,0.984
word,SPEAKER_01,204.7,205.24,Who's the notion to lemon?,lemon?,4,0.2448950558900833,0.984
segment,SPEAKER_00,205.9,210.2,"Um Matt Damon and the Garcia, Brad Pitt, Julia Roberts and there's one more",,,-0.5140294996292695,4.3
word,SPEAKER_00,205.9,205.9,"Um Matt Damon and the Garcia, Brad Pitt, Julia Roberts and there's one more",Um,0,0.30379459261894226,4.3
word,SPEAKER_00,205.9,206.04,"Um Matt Damon and the Garcia, Brad Pitt, Julia Roberts and there's one more",Matt,1,0.8976371884346008,4.3
word,SPEAKER_00,206.04,206.36,"Um Matt Damon and the Garcia, Brad Pitt, Julia Roberts and there's one more",Damon,2,0.956214427947998,4.3
word,SPEAKER_00,206.36,206.74,"Um Matt Damon and the Garcia, Brad Pitt, Julia Roberts and there's one more",and,3,0.5146166682243347,4.3
word,SPEAKER_00,206.74,206.86,"Um Matt Damon and the Garcia, Brad Pitt, Julia Roberts and there's one more",the,4,0.31180599331855774,4.3
word,SPEAKER_00,206.86,207.26,"Um Matt Damon and the Garcia, Brad Pitt, Julia Roberts and there's one more","Garcia,",5,0.8422725200653076,4.3
word,SPEAKER_00,207.64,207.64,"Um Matt Damon and the Garcia, Brad Pitt, Julia Roberts and there's one more",Brad,6,0.9773145914077759,4.3
word,SPEAKER_00,207.64,208.02,"Um Matt Damon and the Garcia, Brad Pitt, Julia Roberts and there's one more","Pitt,",7,0.8304935097694397,4.3
word,SPEAKER_00,208.12,208.24,"Um Matt Damon and the Garcia, Brad Pitt, Julia Roberts and there's one more",Julia,8,0.3119502365589142,4.3
word,SPEAKER_00,208.24,208.6,"Um Matt Damon and the Garcia, Brad Pitt, Julia Roberts and there's one more",Roberts,9,0.9751020669937134,4.3
word,SPEAKER_00,208.6,209.46,"Um Matt Damon and the Garcia, Brad Pitt, Julia Roberts and there's one more",and,10,0.5179014801979065,4.3
word,SPEAKER_00,209.46,209.78,"Um Matt Damon and the Garcia, Brad Pitt, Julia Roberts and there's one more",there's,11,0.9727332592010498,4.3
word,SPEAKER_00,209.78,209.92,"Um Matt Damon and the Garcia, Brad Pitt, Julia Roberts and there's one more",one,12,0.991971492767334,4.3
word,SPEAKER_00,209.92,210.2,"Um Matt Damon and the Garcia, Brad Pitt, Julia Roberts and there's one more",more,13,0.9947356581687927,4.3
segment,SPEAKER_00,210.88,212.06,I can't remember the other person,,,-0.5140294996292695,1.18
word,SPEAKER_00,210.88,211.08,I can't remember the other person,I,0,0.09924981743097305,1.18
word,SPEAKER_00,211.08,211.22,I can't remember the other person,can't,1,0.9733250439167023,1.18
word,SPEAKER_00,211.22,211.42,I can't remember the other person,remember,2,0.9896340370178223,1.18
word,SPEAKER_00,211.42,211.6,I can't remember the other person,the,3,0.8157861232757568,1.18
word,SPEAKER_00,211.6,211.78,I can't remember the other person,other,4,0.9969017505645752,1.18
word,SPEAKER_00,211.78,212.06,I can't remember the other person,person,5,0.9959249496459961,1.18
segment,SPEAKER_00,217.1,218.22,Andy Garcia,,,-0.5140294996292695,0.861
word,SPEAKER_00,217.1,217.66,Andy Garcia,Andy,0,0.7088484764099121,0.861
word,SPEAKER_00,217.66,218.22,Andy Garcia,Garcia,1,0.9635851383209229,0.861
segment,SPEAKER_00,219.62,221.62,"Yeah, that's the one George Cruenie",,,-0.5140294996292695,1.434
word,SPEAKER_00,219.62,220.18,"Yeah, that's the one George Cruenie","Yeah,",0,0.5623128414154053,1.434
word,SPEAKER_00,220.38,220.5,"Yeah, that's the one George Cruenie",that's,1,0.9833564162254333,1.434
word,SPEAKER_00,220.5,220.56,"Yeah, that's the one George Cruenie",the,2,0.9708293080329895,1.434
word,SPEAKER_00,220.56,220.68,"Yeah, that's the one George Cruenie",one,3,0.9754624962806702,1.434
word,SPEAKER_00,220.68,220.92,"Yeah, that's the one George Cruenie",George,4,0.9043294787406921,1.434
word,SPEAKER_00,220.92,221.62,"Yeah, that's the one George Cruenie",Cruenie,5,0.43782105296850204,1.434
segment,SPEAKER_01,223.86,225.28,"Yeah, that's good",,,-0.41972970217466354,0.489
word,SPEAKER_01,223.86,224.54,"Yeah, that's good","Yeah,",0,0.04661579057574272,0.489
word,SPEAKER_01,224.6,224.68,"Yeah, that's good",that's,1,0.8520641922950745,0.489
word,SPEAKER_01,224.68,225.28,"Yeah, that's good",good,2,0.9864185452461243,0.489
